Run Type = warmup
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
Parse IoTDB Server info succeed: server1:6667:5000
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
start session(server1:6667) succeed
scan 0 results from server succeed for deviceID root.tpc14.cor_1_level from 2020-11-14 02:27:47 to 2020-11-14 02:27:52
scan 0 results from server succeed for deviceID root.tpc14.cor_1_level from 2020-11-13 15:30:19 to 2020-11-13 15:30:24
14:45:02.815 [Thread-6] WARN org.apache.iotdb.tsfile.common.conf.TSFileDescriptor - Failed to find config file iotdb-engine.properties at classpath, use default configuration
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.ang_45_Flow from 2020-11-16 09:38:47 to 2020-11-16 09:38:52
scan 0 results from server succeed for deviceID root.tpc14.ang_45_Flow from 2020-11-13 18:19:08 to 2020-11-13 18:19:13
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.bef_1195_level from 2020-11-24 18:29:07 to 2020-11-24 18:29:12
scan 0 results from server succeed for deviceID root.tpc14.bef_1195_level from 2020-11-21 00:12:07 to 2020-11-21 00:12:12
scan 0 results from server succeed for deviceID root.tpc14.ang_90_Power from 2020-11-24 21:49:57 to 2020-11-24 21:50:02
scan 0 results from server succeed for deviceID root.tpc14.ang_90_Power from 2020-11-24 17:51:38 to 2020-11-24 17:51:43
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.ang_90_Level from 2020-11-28 12:36:07 to 2020-11-28 12:36:12
scan 0 results from server succeed for deviceID root.tpc14.ang_90_Level from 2020-11-18 17:20:08 to 2020-11-18 17:20:13
scan 0 results from server succeed for deviceID root.tpc14.cor_1_vibration from 2020-11-28 15:41:37 to 2020-11-28 15:41:42
scan 0 results from server succeed for deviceID root.tpc14.cor_1_vibration from 2020-11-18 03:07:34 to 2020-11-18 03:07:39
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.side_8_tilt from 2020-11-30 18:57:07 to 2020-11-30 18:57:12
scan 0 results from server succeed for deviceID root.tpc14.side_8_tilt from 2020-11-17 09:04:01 to 2020-11-17 09:04:06
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.aft_1120_Power from 2020-12-01 01:04:07 to 2020-12-01 01:04:12
scan 0 results from server succeed for deviceID root.tpc14.aft_1120_Power from 2020-11-29 21:41:44 to 2020-11-29 21:41:49
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.ang_45_level from 2020-12-02 16:26:57 to 2020-12-02 16:27:02
scan 0 results from server succeed for deviceID root.tpc14.ang_45_level from 2020-11-15 15:47:20 to 2020-11-15 15:47:25
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.cor_5_level from 2020-12-03 16:59:37 to 2020-12-03 16:59:42
scan 0 results from server succeed for deviceID root.tpc14.cor_5_level from 2020-11-20 11:19:14 to 2020-11-20 11:19:19
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.cent_9_level_vibrating from 2020-12-06 18:06:57 to 2020-12-06 18:07:02
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.cent_9_level_vibrating from 2020-12-02 08:30:05 to 2020-12-02 08:30:10
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.ang_45_Pressure from 2020-12-08 18:39:37 to 2020-12-08 18:39:42
scan 0 results from server succeed for deviceID root.tpc14.ang_45_Pressure from 2020-12-06 13:39:10 to 2020-12-06 13:39:15
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.bef_1195_Power from 2020-12-12 14:00:07 to 2020-12-12 14:00:12
scan 0 results from server succeed for deviceID root.tpc14.bef_1195_Power from 2020-11-15 19:11:30 to 2020-11-15 19:11:35
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
write 5000 records to server succeed
scan 0 results from server succeed for deviceID root.tpc14.cor_4_Flow from 2020-12-15 02:21:27 to 2020-12-15 02:21:32
